data,type,decorrelation,output_type,metric,seed,margin,lambda,indicator,value
compas,contrastive,xicor,label,l05,42,0.50,1.00,acc,0.4884999990463257
compas,contrastive,xicor,label,l05,42,0.50,1.00,mcc,0.021835771121034978
compas,contrastive,xicor,label,l05,42,0.50,1.00,mpe,0.8365301489830017
compas,contrastive,xicor,label,l05,42,0.50,1.00,rmse,0.6853901743888855
compas,contrastive,xicor,label,l05,42,1.00,1.00,acc,0.5569999814033508
compas,contrastive,xicor,label,l05,42,1.00,1.00,mcc,0.26578143100209417
compas,contrastive,xicor,label,l05,42,1.00,1.00,mpe,0.6868316531181335
compas,contrastive,xicor,label,l05,42,1.00,1.00,rmse,1.1160824298858643
compas,contrastive,xicor,label,l05,43,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l05,43,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l05,43,0.10,1.00,mpe,0.9570959806442261
compas,contrastive,xicor,label,l05,43,0.10,1.00,rmse,0.15804418921470642
compas,contrastive,xicor,label,l05,43,0.50,1.00,acc,0.4884999990463257
compas,contrastive,xicor,label,l05,43,0.50,1.00,mcc,0.021835771121034978
compas,contrastive,xicor,label,l05,43,0.50,1.00,mpe,0.8365301489830017
compas,contrastive,xicor,label,l05,43,0.50,1.00,rmse,0.6853901743888855
compas,contrastive,xicor,label,l05,43,1.00,1.00,acc,0.5569999814033508
compas,contrastive,xicor,label,l05,43,1.00,1.00,mcc,0.26578143100209417
compas,contrastive,xicor,label,l05,43,1.00,1.00,mpe,0.6868316531181335
compas,contrastive,xicor,label,l05,43,1.00,1.00,rmse,1.1160824298858643
compas,contrastive,xicor,label,l05,44,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l05,44,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l05,44,0.10,1.00,mpe,0.9570959806442261
compas,contrastive,xicor,label,l05,44,0.10,1.00,rmse,0.15804418921470642
compas,contrastive,xicor,label,l05,44,0.50,1.00,acc,0.4884999990463257
compas,contrastive,xicor,label,l05,44,0.50,1.00,mcc,0.021835771121034978
compas,contrastive,xicor,label,l05,44,0.50,1.00,mpe,0.8365301489830017
compas,contrastive,xicor,label,l05,44,0.50,1.00,rmse,0.6853901743888855
compas,contrastive,xicor,label,l05,44,1.00,1.00,acc,0.5569999814033508
compas,contrastive,xicor,label,l05,44,1.00,1.00,mcc,0.26578143100209417
compas,contrastive,xicor,label,l05,44,1.00,1.00,mpe,0.6868316531181335
compas,contrastive,xicor,label,l05,44,1.00,1.00,rmse,1.1160824298858643
compas,contrastive,xicor,label,l05,6,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l05,6,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l05,6,0.10,1.00,mpe,0.9570959806442261
compas,contrastive,xicor,label,l05,6,0.10,1.00,rmse,0.15804418921470642
compas,contrastive,xicor,label,l05,6,0.50,1.00,acc,0.4884999990463257
compas,contrastive,xicor,label,l05,6,0.50,1.00,mcc,0.021835771121034978
compas,contrastive,xicor,label,l05,6,0.50,1.00,mpe,0.8365301489830017
compas,contrastive,xicor,label,l05,6,0.50,1.00,rmse,0.6853901743888855
compas,contrastive,xicor,label,l05,6,1.00,1.00,acc,0.5569999814033508
compas,contrastive,xicor,label,l05,6,1.00,1.00,mcc,0.26578143100209417
compas,contrastive,xicor,label,l05,6,1.00,1.00,mpe,0.6868316531181335
compas,contrastive,xicor,label,l05,6,1.00,1.00,rmse,1.1160824298858643
compas,contrastive,xicor,label,l05,9,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l05,9,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l05,9,0.10,1.00,mpe,0.9570959806442261
compas,contrastive,xicor,label,l05,9,0.10,1.00,rmse,0.15804418921470642
compas,contrastive,xicor,label,l05,9,0.50,1.00,acc,0.4884999990463257
compas,contrastive,xicor,label,l05,9,0.50,1.00,mcc,0.021835771121034978
compas,contrastive,xicor,label,l05,9,0.50,1.00,mpe,0.8365301489830017
compas,contrastive,xicor,label,l05,9,0.50,1.00,rmse,0.6853901743888855
compas,contrastive,xicor,label,l05,9,1.00,1.00,acc,0.5569999814033508
compas,contrastive,xicor,label,l05,9,1.00,1.00,mcc,0.26578143100209417
compas,contrastive,xicor,label,l05,9,1.00,1.00,mpe,0.6868316531181335
compas,contrastive,xicor,label,l05,9,1.00,1.00,rmse,1.1160824298858643
compas,contrastive,xicor,label,l1,0,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l1,0,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l1,0,0.10,1.00,mpe,0.9640207886695862
compas,contrastive,xicor,label,l1,0,0.10,1.00,rmse,0.15782341361045837
compas,contrastive,xicor,label,l1,0,0.50,1.00,acc,0.49000000953674316
compas,contrastive,xicor,label,l1,0,0.50,1.00,mcc,0.04370434921470129
compas,contrastive,xicor,label,l1,0,0.50,1.00,mpe,0.8363633155822754
compas,contrastive,xicor,label,l1,0,0.50,1.00,rmse,0.6863067150115967
compas,contrastive,xicor,label,l1,0,1.00,1.00,acc,0.5789999961853027
compas,contrastive,xicor,label,l1,0,1.00,1.00,mcc,0.30889699615798066
compas,contrastive,xicor,label,l1,0,1.00,1.00,mpe,0.680067241191864
compas,contrastive,xicor,label,l1,0,1.00,1.00,rmse,1.0841280221939087
compas,contrastive,xicor,label,l1,41,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l1,41,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l1,41,0.10,1.00,mpe,0.9640207886695862
compas,contrastive,xicor,label,l1,41,0.10,1.00,rmse,0.15782341361045837
compas,contrastive,xicor,label,l1,41,0.50,1.00,acc,0.49000000953674316
compas,contrastive,xicor,label,l1,41,0.50,1.00,mcc,0.04370434921470129
compas,contrastive,xicor,label,l1,41,0.50,1.00,mpe,0.8363633155822754
compas,contrastive,xicor,label,l1,41,0.50,1.00,rmse,0.6863067150115967
compas,contrastive,xicor,label,l1,41,1.00,1.00,acc,0.5789999961853027
compas,contrastive,xicor,label,l1,41,1.00,1.00,mcc,0.30889699615798066
compas,contrastive,xicor,label,l1,41,1.00,1.00,mpe,0.680067241191864
compas,contrastive,xicor,label,l1,41,1.00,1.00,rmse,1.0841280221939087
compas,contrastive,xicor,label,l1,42,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l1,42,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l1,42,0.10,1.00,mpe,0.9640207886695862
compas,contrastive,xicor,label,l1,42,0.10,1.00,rmse,0.15782341361045837
compas,contrastive,xicor,label,l1,42,0.50,1.00,acc,0.49000000953674316
compas,contrastive,xicor,label,l1,42,0.50,1.00,mcc,0.04370434921470129
compas,contrastive,xicor,label,l1,42,0.50,1.00,mpe,0.8363633155822754
compas,contrastive,xicor,label,l1,42,0.50,1.00,rmse,0.6863067150115967
compas,contrastive,xicor,label,l1,42,1.00,1.00,acc,0.5789999961853027
compas,contrastive,xicor,label,l1,42,1.00,1.00,mcc,0.30889699615798066
compas,contrastive,xicor,label,l1,42,1.00,1.00,mpe,0.680067241191864
compas,contrastive,xicor,label,l1,42,1.00,1.00,rmse,1.0841280221939087
compas,contrastive,xicor,label,l1,43,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l1,43,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l1,43,0.10,1.00,mpe,0.9640207886695862
compas,contrastive,xicor,label,l1,43,0.10,1.00,rmse,0.15782341361045837
compas,contrastive,xicor,label,l1,43,0.50,1.00,acc,0.49000000953674316
compas,contrastive,xicor,label,l1,43,0.50,1.00,mcc,0.04370434921470129
compas,contrastive,xicor,label,l1,43,0.50,1.00,mpe,0.8363633155822754
compas,contrastive,xicor,label,l1,43,0.50,1.00,rmse,0.6863067150115967
compas,contrastive,xicor,label,l1,43,1.00,1.00,acc,0.5789999961853027
compas,contrastive,xicor,label,l1,43,1.00,1.00,mcc,0.30889699615798066
compas,contrastive,xicor,label,l1,43,1.00,1.00,mpe,0.680067241191864
compas,contrastive,xicor,label,l1,43,1.00,1.00,rmse,1.0841280221939087
compas,contrastive,xicor,label,l1,44,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l1,44,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l1,44,0.10,1.00,mpe,0.9640207886695862
compas,contrastive,xicor,label,l1,44,0.10,1.00,rmse,0.15782341361045837
compas,contrastive,xicor,label,l1,44,0.50,1.00,acc,0.49000000953674316
compas,contrastive,xicor,label,l1,44,0.50,1.00,mcc,0.04370434921470129
compas,contrastive,xicor,label,l1,44,0.50,1.00,mpe,0.8363633155822754
compas,contrastive,xicor,label,l1,44,0.50,1.00,rmse,0.6863067150115967
compas,contrastive,xicor,label,l1,44,1.00,1.00,acc,0.5789999961853027
compas,contrastive,xicor,label,l1,44,1.00,1.00,mcc,0.30889699615798066
compas,contrastive,xicor,label,l1,44,1.00,1.00,mpe,0.680067241191864
compas,contrastive,xicor,label,l1,44,1.00,1.00,rmse,1.0841280221939087
compas,contrastive,xicor,label,l1,6,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l1,6,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l1,6,0.10,1.00,mpe,0.9640207886695862
compas,contrastive,xicor,label,l1,6,0.10,1.00,rmse,0.15782341361045837
compas,contrastive,xicor,label,l1,6,0.50,1.00,acc,0.49000000953674316
compas,contrastive,xicor,label,l1,6,0.50,1.00,mcc,0.04370434921470129
compas,contrastive,xicor,label,l1,6,0.50,1.00,mpe,0.8363633155822754
compas,contrastive,xicor,label,l1,6,0.50,1.00,rmse,0.6863067150115967
compas,contrastive,xicor,label,l1,6,1.00,1.00,acc,0.5789999961853027
compas,contrastive,xicor,label,l1,6,1.00,1.00,mcc,0.30889699615798066
compas,contrastive,xicor,label,l1,6,1.00,1.00,mpe,0.680067241191864
compas,contrastive,xicor,label,l1,6,1.00,1.00,rmse,1.0841280221939087
compas,contrastive,xicor,label,l1,9,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l1,9,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l1,9,0.10,1.00,mpe,0.9640207886695862
compas,contrastive,xicor,label,l1,9,0.10,1.00,rmse,0.15782341361045837
compas,contrastive,xicor,label,l1,9,0.50,1.00,acc,0.49000000953674316
compas,contrastive,xicor,label,l1,9,0.50,1.00,mcc,0.04370434921470129
compas,contrastive,xicor,label,l1,9,0.50,1.00,mpe,0.8363633155822754
compas,contrastive,xicor,label,l1,9,0.50,1.00,rmse,0.6863067150115967
compas,contrastive,xicor,label,l1,9,1.00,1.00,acc,0.5789999961853027
compas,contrastive,xicor,label,l1,9,1.00,1.00,mcc,0.30889699615798066
compas,contrastive,xicor,label,l1,9,1.00,1.00,mpe,0.680067241191864
compas,contrastive,xicor,label,l1,9,1.00,1.00,rmse,1.0841280221939087
compas,contrastive,xicor,label,l2,0,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l2,0,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l2,0,0.10,1.00,mpe,0.9628857970237732
compas,contrastive,xicor,label,l2,0,0.10,1.00,rmse,0.15773241221904755
compas,contrastive,xicor,label,l2,0,0.50,1.00,acc,0.4909999966621399
compas,contrastive,xicor,label,l2,0,0.50,1.00,mcc,0.05355351470081521
compas,contrastive,xicor,label,l2,0,0.50,1.00,mpe,0.8355777263641357
compas,contrastive,xicor,label,l2,0,0.50,1.00,rmse,0.6784281134605408
compas,contrastive,xicor,label,l2,0,1.00,1.00,acc,0.6110000014305115
compas,contrastive,xicor,label,l2,0,1.00,1.00,mcc,0.36561810178271703
compas,contrastive,xicor,label,l2,0,1.00,1.00,mpe,0.6746882200241089
compas,contrastive,xicor,label,l2,0,1.00,1.00,rmse,0.9836391806602478
compas,contrastive,xicor,label,l2,41,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l2,41,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l2,41,0.10,1.00,mpe,0.9628857970237732
compas,contrastive,xicor,label,l2,41,0.10,1.00,rmse,0.15773241221904755
compas,contrastive,xicor,label,l2,41,0.50,1.00,acc,0.4909999966621399
compas,contrastive,xicor,label,l2,41,0.50,1.00,mcc,0.05355351470081521
compas,contrastive,xicor,label,l2,41,0.50,1.00,mpe,0.8355777263641357
compas,contrastive,xicor,label,l2,41,0.50,1.00,rmse,0.6784281134605408
compas,contrastive,xicor,label,l2,41,1.00,1.00,acc,0.6110000014305115
compas,contrastive,xicor,label,l2,41,1.00,1.00,mcc,0.36561810178271703
compas,contrastive,xicor,label,l2,41,1.00,1.00,mpe,0.6746882200241089
compas,contrastive,xicor,label,l2,41,1.00,1.00,rmse,0.9836391806602478
compas,contrastive,xicor,label,l2,42,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l2,42,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l2,42,0.10,1.00,mpe,0.9628857970237732
compas,contrastive,xicor,label,l2,42,0.10,1.00,rmse,0.15773241221904755
compas,contrastive,xicor,label,l2,42,0.50,1.00,acc,0.4909999966621399
compas,contrastive,xicor,label,l2,42,0.50,1.00,mcc,0.05355351470081521
compas,contrastive,xicor,label,l2,42,0.50,1.00,mpe,0.8355777263641357
compas,contrastive,xicor,label,l2,42,0.50,1.00,rmse,0.6784281134605408
compas,contrastive,xicor,label,l2,42,1.00,1.00,acc,0.6110000014305115
compas,contrastive,xicor,label,l2,42,1.00,1.00,mcc,0.36561810178271703
compas,contrastive,xicor,label,l2,42,1.00,1.00,mpe,0.6746882200241089
compas,contrastive,xicor,label,l2,42,1.00,1.00,rmse,0.9836391806602478
compas,contrastive,xicor,label,l2,43,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l2,43,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l2,43,0.10,1.00,mpe,0.9628857970237732
compas,contrastive,xicor,label,l2,43,0.10,1.00,rmse,0.15773241221904755
compas,contrastive,xicor,label,l2,43,0.50,1.00,acc,0.4909999966621399
compas,contrastive,xicor,label,l2,43,0.50,1.00,mcc,0.05355351470081521
compas,contrastive,xicor,label,l2,43,0.50,1.00,mpe,0.8355777263641357
compas,contrastive,xicor,label,l2,43,0.50,1.00,rmse,0.6784281134605408
compas,contrastive,xicor,label,l2,43,1.00,1.00,acc,0.6110000014305115
compas,contrastive,xicor,label,l2,43,1.00,1.00,mcc,0.36561810178271703
compas,contrastive,xicor,label,l2,43,1.00,1.00,mpe,0.6746882200241089
compas,contrastive,xicor,label,l2,43,1.00,1.00,rmse,0.9836391806602478
compas,contrastive,xicor,label,l2,44,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l2,44,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l2,44,0.10,1.00,mpe,0.9628857970237732
compas,contrastive,xicor,label,l2,44,0.10,1.00,rmse,0.15773241221904755
compas,contrastive,xicor,label,l2,44,0.50,1.00,acc,0.4909999966621399
compas,contrastive,xicor,label,l2,44,0.50,1.00,mcc,0.05355351470081521
compas,contrastive,xicor,label,l2,44,0.50,1.00,mpe,0.8355777263641357
compas,contrastive,xicor,label,l2,44,0.50,1.00,rmse,0.6784281134605408
compas,contrastive,xicor,label,l2,44,1.00,1.00,acc,0.6110000014305115
compas,contrastive,xicor,label,l2,44,1.00,1.00,mcc,0.36561810178271703
compas,contrastive,xicor,label,l2,44,1.00,1.00,mpe,0.6746882200241089
compas,contrastive,xicor,label,l2,44,1.00,1.00,rmse,0.9836391806602478
compas,contrastive,xicor,label,l2,6,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l2,6,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l2,6,0.10,1.00,mpe,0.9628857970237732
compas,contrastive,xicor,label,l2,6,0.10,1.00,rmse,0.15773241221904755
compas,contrastive,xicor,label,l2,6,0.50,1.00,acc,0.4909999966621399
compas,contrastive,xicor,label,l2,6,0.50,1.00,mcc,0.05355351470081521
compas,contrastive,xicor,label,l2,6,0.50,1.00,mpe,0.8355777263641357
compas,contrastive,xicor,label,l2,6,0.50,1.00,rmse,0.6784281134605408
compas,contrastive,xicor,label,l2,6,1.00,1.00,acc,0.6110000014305115
compas,contrastive,xicor,label,l2,6,1.00,1.00,mcc,0.36561810178271703
compas,contrastive,xicor,label,l2,6,1.00,1.00,mpe,0.6746882200241089
compas,contrastive,xicor,label,l2,6,1.00,1.00,rmse,0.9836391806602478
compas,contrastive,xicor,label,l2,9,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,l2,9,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,l2,9,0.10,1.00,mpe,0.9628857970237732
compas,contrastive,xicor,label,l2,9,0.10,1.00,rmse,0.15773241221904755
compas,contrastive,xicor,label,l2,9,0.50,1.00,acc,0.4909999966621399
compas,contrastive,xicor,label,l2,9,0.50,1.00,mcc,0.05355351470081521
compas,contrastive,xicor,label,l2,9,0.50,1.00,mpe,0.8355777263641357
compas,contrastive,xicor,label,l2,9,0.50,1.00,rmse,0.6784281134605408
compas,contrastive,xicor,label,l2,9,1.00,1.00,acc,0.6110000014305115
compas,contrastive,xicor,label,l2,9,1.00,1.00,mcc,0.36561810178271703
compas,contrastive,xicor,label,l2,9,1.00,1.00,mpe,0.6746882200241089
compas,contrastive,xicor,label,l2,9,1.00,1.00,rmse,0.9836391806602478
compas,contrastive,xicor,label,linf,0,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,linf,0,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,linf,0,0.10,1.00,mpe,0.9645538926124573
compas,contrastive,xicor,label,linf,0,0.10,1.00,rmse,0.15774230659008026
compas,contrastive,xicor,label,linf,0,0.50,1.00,acc,0.4945000112056732
compas,contrastive,xicor,label,linf,0,0.50,1.00,mcc,0.07896736981641338
compas,contrastive,xicor,label,linf,0,0.50,1.00,mpe,0.8367186188697815
compas,contrastive,xicor,label,linf,0,0.50,1.00,rmse,0.6757528781890869
compas,contrastive,xicor,label,linf,0,1.00,1.00,acc,0.640999972820282
compas,contrastive,xicor,label,linf,0,1.00,1.00,mcc,0.41493392171051585
compas,contrastive,xicor,label,linf,0,1.00,1.00,mpe,0.6674801707267761
compas,contrastive,xicor,label,linf,0,1.00,1.00,rmse,0.9302494525909424
compas,contrastive,xicor,label,linf,41,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,linf,41,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,linf,41,0.10,1.00,mpe,0.9645538926124573
compas,contrastive,xicor,label,linf,41,0.10,1.00,rmse,0.15774230659008026
compas,contrastive,xicor,label,linf,41,0.50,1.00,acc,0.4945000112056732
compas,contrastive,xicor,label,linf,41,0.50,1.00,mcc,0.07896736981641338
compas,contrastive,xicor,label,linf,41,0.50,1.00,mpe,0.8367186188697815
compas,contrastive,xicor,label,linf,41,0.50,1.00,rmse,0.6757528781890869
compas,contrastive,xicor,label,linf,41,1.00,1.00,acc,0.640999972820282
compas,contrastive,xicor,label,linf,41,1.00,1.00,mcc,0.41493392171051585
compas,contrastive,xicor,label,linf,41,1.00,1.00,mpe,0.6674801707267761
compas,contrastive,xicor,label,linf,41,1.00,1.00,rmse,0.9302494525909424
compas,contrastive,xicor,label,linf,42,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,linf,42,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,linf,42,0.10,1.00,mpe,0.9645538926124573
compas,contrastive,xicor,label,linf,42,0.10,1.00,rmse,0.15774230659008026
compas,contrastive,xicor,label,linf,42,0.50,1.00,acc,0.4945000112056732
compas,contrastive,xicor,label,linf,42,0.50,1.00,mcc,0.07896736981641338
compas,contrastive,xicor,label,linf,42,0.50,1.00,mpe,0.8367186188697815
compas,contrastive,xicor,label,linf,42,0.50,1.00,rmse,0.6757528781890869
compas,contrastive,xicor,label,linf,42,1.00,1.00,acc,0.640999972820282
compas,contrastive,xicor,label,linf,42,1.00,1.00,mcc,0.41493392171051585
compas,contrastive,xicor,label,linf,42,1.00,1.00,mpe,0.6674801707267761
compas,contrastive,xicor,label,linf,42,1.00,1.00,rmse,0.9302494525909424
compas,contrastive,xicor,label,linf,43,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,linf,43,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,linf,43,0.10,1.00,mpe,0.9645538926124573
compas,contrastive,xicor,label,linf,43,0.10,1.00,rmse,0.15774230659008026
compas,contrastive,xicor,label,linf,43,0.50,1.00,acc,0.4945000112056732
compas,contrastive,xicor,label,linf,43,0.50,1.00,mcc,0.07896736981641338
compas,contrastive,xicor,label,linf,43,0.50,1.00,mpe,0.8367186188697815
compas,contrastive,xicor,label,linf,43,0.50,1.00,rmse,0.6757528781890869
compas,contrastive,xicor,label,linf,43,1.00,1.00,acc,0.640999972820282
compas,contrastive,xicor,label,linf,43,1.00,1.00,mcc,0.41493392171051585
compas,contrastive,xicor,label,linf,43,1.00,1.00,mpe,0.6674801707267761
compas,contrastive,xicor,label,linf,43,1.00,1.00,rmse,0.9302494525909424
compas,contrastive,xicor,label,linf,44,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,linf,44,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,linf,44,0.10,1.00,mpe,0.9645538926124573
compas,contrastive,xicor,label,linf,44,0.10,1.00,rmse,0.15774230659008026
compas,contrastive,xicor,label,linf,44,0.50,1.00,acc,0.4945000112056732
compas,contrastive,xicor,label,linf,44,0.50,1.00,mcc,0.07896736981641338
compas,contrastive,xicor,label,linf,44,0.50,1.00,mpe,0.8367186188697815
compas,contrastive,xicor,label,linf,44,0.50,1.00,rmse,0.6757528781890869
compas,contrastive,xicor,label,linf,44,1.00,1.00,acc,0.640999972820282
compas,contrastive,xicor,label,linf,44,1.00,1.00,mcc,0.41493392171051585
compas,contrastive,xicor,label,linf,44,1.00,1.00,mpe,0.6674801707267761
compas,contrastive,xicor,label,linf,44,1.00,1.00,rmse,0.9302494525909424
compas,contrastive,xicor,label,linf,6,0.10,1.00,acc,0.4880000054836273
compas,contrastive,xicor,label,linf,6,0.10,1.00,mcc,0.0
compas,contrastive,xicor,label,linf,6,0.10,1.00,mpe,0.9645538926124573
compas,contrastive,xicor,label,linf,6,0.10,1.00,rmse,0.15774230659008026
